  USAF  WBAN YR--MODAHRMN DIR SPD GUS CLG SKC L M H  VSB MW MW MW MW AW AW AW AW W TEMP DEWP    SLP   ALT    STP MAX MIN PCP01 PCP06 PCP24 PCPXX SD
724940 23234 201310090456 250  11 *** 722 *** * * * 10.0 ** ** ** ** ** ** ** ** *   56   47 1007.6 29.76 1007.2 *** ***  0.00 ***** ***** ***** ** 
724940 23234 201310090556 270  13 *** 722 *** * * * 10.0 ** ** ** ** ** ** ** ** *   56   47 1007.4 29.75 1006.9  65  56  0.00 ***** ***** ***** ** 
724940 23234 201310090600 270  13 *** *** SCT * * * 10.0 ** ** ** ** ** ** ** ** *   56   47 1007.4 ***** 1004.3  65  53 ***** ***** ***** ***** ** 
724940 23234 201310090656 240  11 *** 722 *** * * * 10.0 ** ** ** ** ** ** ** ** *   55   47 1006.9 29.74 1006.5 *** ***  0.00 ***** ***** ***** ** 
724940 23234 201310090756 240  11 *** 722 CLR * * * 10.0 ** ** ** ** ** ** ** ** *   54   47 1006.4 29.72 1005.8  72  52  0.00 ***** ***** ***** ** 
724940 23234 201310090759 *** *** *** *** *** * * * **** ** ** ** ** ** ** ** ** * **** **** ****** ***** ******  72 *** ***** *****  0.00 ***** ** 
724940 23234 201310090856 170   5 *** 722 CLR * * * 10.0 ** ** ** ** ** ** ** ** *   54   46 1005.9 29.71 1005.5 *** ***  0.00 ***** ***** ***** ** 
724940 23234 201310090956 ***   0 *** 722 CLR * * * 10.0 ** ** ** ** ** ** ** ** *   53   46 1005.4 29.69 1004.8 *** ***  0.00 ***** ***** ***** ** 
724940 23234 201310091056 250   7 *** 722 CLR * * * 10.0 ** ** ** ** ** ** ** ** *   54   47 1004.8 29.67 1004.1 *** ***  0.00 ***** ***** ***** ** 
724940 23234 201310091156 260   8 *** 722 *** * * * 10.0 ** ** ** ** ** ** ** ** *   53   46 1003.9 29.65 1003.5  56  52  0.00 ***** ***** ***** ** 
724940 23234 201310091200 260   8 *** *** SCT * * * 10.0 ** ** ** ** ** ** ** ** *   53   46 1003.9 ***** 1000.9  72  52 ***** ***** ***** ***** ** 
724940 23234 201310091256 280  11 *** 110 *** * * * 10.0 ** ** ** ** ** ** ** ** *   52   46 1003.8 29.64 1003.1 *** ***  0.00 ***** ***** ***** ** 
724940 23234 201310091356 270   8 *** 722 *** * * * 10.0 ** ** ** ** ** ** ** ** *   53   45 1003.6 29.64 1003.1 *** ***  0.00 ***** ***** ***** ** 
724940 23234 201310091456 270   8 ***  25 *** * * * 10.0 ** ** ** ** ** ** ** ** *   53   46 1004.0 29.65 1003.5 *** ***  0.00 ***** ***** ***** ** 
724940 23234 201310091556 280   8 ***  25 *** * * * 10.0 ** ** ** ** ** ** ** ** *   57   46 1004.2 29.66 1003.8 *** ***  0.00 ***** ***** ***** ** 
724940 23234 201310091656 320   3 ***  23 *** * * * 10.0 ** ** ** ** ** ** ** ** *   59   47 1004.6 29.67 1004.1 *** ***  0.00 ***** ***** ***** ** 
724940 23234 201310091710 330   3 ***  95 *** * * * 10.0 ** ** ** ** ** ** ** ** *   59   46 ****** 29.67 1004.1 *** *** ***** ***** ***** ***** ** 
724940 23234 201310091756 080   3 *** 722 *** * * * 10.0 ** ** ** ** ** ** ** ** *   60   47 1004.5 29.67 1004.1  61  52  0.00 ***** ***** ***** ** 
724940 23234 201310091800 080   3 *** *** SCT * * * 10.0 ** ** ** ** ** ** ** ** *   60   47 1004.5 ***** 1001.6  61  52 ***** ***** ***** ***** ** 
724940 23234 201310091856 070   7 *** 722 *** * * * 10.0 ** ** ** ** ** ** ** ** *   62   48 1004.7 29.67 1004.1 *** ***  0.00 ***** ***** ***** ** 
724940 23234 201310091956 070   5 *** 722 *** * * * 10.0 ** ** ** ** ** ** ** ** *   63   47 1004.9 29.68 1004.5 *** ***  0.00 ***** ***** ***** ** 
724940 23234 201310092056 060   5 *** 722 *** * * * 10.0 ** ** ** ** ** ** ** ** *   64   47 1004.6 29.67 1004.1 *** ***  0.00 ***** ***** ***** ** 
724940 23234 201310092156 280  13 *** 722 *** * * * 10.0 ** ** ** ** ** ** ** ** *   67   41 1004.7 29.67 1004.1 *** ***  0.00 ***** ***** ***** ** 
724940 23234 201310092256 280  14 *** 722 *** * * * 10.0 ** ** ** ** ** ** ** ** *   66   40 1005.0 29.68 1004.5 *** ***  0.00 ***** ***** ***** ** 
724940 23234 201310092356 280  15 *** 722 *** * * * 10.0 ** ** ** ** ** ** ** ** *   66   39 1005.1 29.68 1004.5  68  60  0.00 ***** ***** ***** ** 
724940 23234 201310100000 280  15 *** *** SCT * * * 10.0 ** ** ** ** ** ** ** ** *   66   39 1005.1 ***** 1001.9  68  52 ***** ***** ***** ***** ** 
724940 23234 201310100056 270  16 *** 722 *** * * * 10.0 ** ** ** ** ** ** ** ** *   65   40 1005.4 29.69 1004.8 *** ***  0.00 ***** ***** ***** ** 
724940 23234 201310100156 270  13 *** 722 *** * * * 10.0 ** ** ** ** ** ** ** ** *   62   41 1005.7 29.70 1005.2 *** ***  0.00 ***** ***** ***** ** 
724940 23234 201310100256 280  10 *** 722 CLR * * * 10.0 ** ** ** ** ** ** ** ** *   59   44 1006.1 29.71 1005.5 *** ***  0.00 ***** ***** ***** ** 
724940 23234 201310100356 330   7 *** 722 CLR * * * 10.0 ** ** ** ** ** ** ** ** *   59   44 1006.6 29.73 1006.2 *** ***  0.00 ***** ***** ***** ** 
724940 23234 201310100456 290   8 *** 722 CLR * * * 10.0 ** ** ** ** ** ** ** ** *   58   43 1007.0 29.74 1006.5 *** ***  0.00 ***** ***** ***** ** 
724940 23234 201310100556 290   8 *** 722 CLR * * * 10.0 ** ** ** ** ** ** ** ** *   57   44 1007.7 29.76 1007.2  67  57  0.00 ***** ***** ***** ** 
724940 23234 201310100600 290   8 *** *** *** * * * 10.0 ** ** ** ** ** ** ** ** *   57   44 1007.7 ***** 1004.6  67  52 ***** ***** ***** ***** ** 
724940 23234 201310100656 280   9 *** 722 CLR * * * 10.0 ** ** ** ** ** ** ** ** *   56   44 1008.1 29.77 1007.5 *** ***  0.00 ***** ***** ***** ** 
724940 23234 201310100756 270   5 *** 722 CLR * * * 10.0 ** ** ** ** ** ** ** ** *   55   45 1008.1 29.77 1007.5  68  52  0.00 ***** ***** ***** ** 
724940 23234 201310100759 *** *** *** *** *** * * * **** ** ** ** ** ** ** ** ** * **** **** ****** ***** ******  68 *** ***** *****  0.00 ***** ** 
724940 23234 201310100856 290   7 *** 722 CLR * * * 10.0 ** ** ** ** ** ** ** ** *   55   45 1008.4 29.78 1007.9 *** ***  0.00 ***** ***** ***** ** 
724940 23234 201310100956 320   6 *** 722 CLR * * * 10.0 ** ** ** ** ** ** ** ** *   59   47 1009.0 29.80 1008.5 *** ***  0.00 ***** ***** ***** ** 
724940 23234 201310101056 ***   0 *** 722 CLR * * * 10.0 ** ** ** ** ** ** ** ** *   54   43 1009.2 29.80 1008.5 *** ***  0.00 ***** ***** ***** ** 
724940 23234 201310101156 280   5 *** 722 CLR * * * 10.0 ** ** ** ** ** ** ** ** *   53   45 1009.5 29.81 1008.9  59  53  0.00 ***** ***** ***** ** 
724940 23234 201310101200 280   5 *** *** *** * * * 10.0 ** ** ** ** ** ** ** ** *   53   45 1009.5 ***** 1006.3  68  53 ***** ***** ***** ***** ** 
724940 23234 201310101256 270   6 *** 150 *** * * * 10.0 ** ** ** ** ** ** ** ** *   53   45 1010.1 29.83 1009.6 *** ***  0.00 ***** ***** ***** ** 
724940 23234 201310101356 180   3 *** 160 *** * * * 10.0 ** ** ** ** ** ** ** ** *   54   43 1010.4 29.84 1009.9 *** ***  0.00 ***** ***** ***** ** 
724940 23234 201310101456 ***   0 *** 160 *** * * * 10.0 ** ** ** ** ** ** ** ** *   54   44 1011.2 29.86 1010.6 *** ***  0.00 ***** ***** ***** ** 
724940 23234 201310101556 290   9 *** 722 *** * * * 10.0 ** ** ** ** ** ** ** ** *   58   47 1012.4 29.90 1011.9 *** ***  0.00 ***** ***** ***** ** 
724940 23234 201310101656 360   3 *** 722 *** * * * 10.0 ** ** ** ** ** ** ** ** *   61   49 1013.0 29.91 1012.3 *** ***  0.00 ***** ***** ***** ** 
724940 23234 201310101756 ***   0 *** 722 CLR * * * 10.0 ** ** ** ** ** ** ** ** *   63   46 1013.3 29.93 1012.9  63  53  0.00 ***** ***** ***** ** 
724940 23234 201310101800 ***   0 *** *** *** * * * 10.0 ** ** ** ** ** ** ** ** *   63   46 1013.3 ***** 1010.4  63  53 ***** ***** ***** ***** ** 
724940 23234 201310101856 040   6 *** 722 CLR * * * 10.0 ** ** ** ** ** ** ** ** *   65   47 1013.5 29.93 1012.9 *** ***  0.00 ***** ***** ***** ** 
724940 23234 201310101956 080   3 *** 722 *** * * * 10.0 ** ** ** ** ** ** ** ** *   66   49 1013.4 29.93 1012.9 *** ***  0.00 ***** ***** ***** ** 
724940 23234 201310102056 170   3 *** 722 *** * * * 10.0 ** ** ** ** ** ** ** ** *   68   46 1013.1 29.92 1012.6 *** ***  0.00 ***** ***** ***** ** 
724940 23234 201310102156 010   5 *** 722 *** * * * 10.0 ** ** ** ** ** ** ** ** *   68   50 1013.5 29.93 1012.9 *** ***  0.00 ***** ***** ***** ** 
724940 23234 201310102256 140   3 *** 722 *** * * * 10.0 ** ** ** ** ** ** ** ** *   68   47 1013.4 29.93 1012.9 *** ***  0.00 ***** ***** ***** ** 
724940 23234 201310102356 010   5 *** 722 *** * * * 10.0 ** ** ** ** ** ** ** ** *   69   49 1013.2 29.92 1012.6  70  63  0.00 ***** ***** ***** ** 
724940 23234 201310110000 010   5 *** *** SCT * * * 10.0 ** ** ** ** ** ** ** ** *   69   49 1013.2 ***** 1010.0  70  53 ***** ***** ***** ***** ** 
724940 23234 201310110056 010   7 *** 722 *** * * * 10.0 ** ** ** ** ** ** ** ** *   64   52 1013.6 29.93 1012.9 *** ***  0.00 ***** ***** ***** ** 
724940 23234 201310110156 300   8 *** 722 *** * * * 10.0 ** ** ** ** ** ** ** ** *   59   47 1014.0 29.95 1013.6 *** ***  0.00 ***** ***** ***** ** 
724940 23234 201310110256 290   9 *** 722 *** * * * 10.0 ** ** ** ** ** ** ** ** *   57   47 1014.7 29.97 1014.3 *** ***  0.00 ***** ***** ***** ** 
724940 23234 201310110356 300   8 *** 722 CLR * * * 10.0 ** ** ** ** ** ** ** ** *   55   47 1015.4 29.99 1015.0 *** ***  0.00 ***** ***** ***** ** 
724940 23234 201310110456 280   9 *** 722 CLR * * * 10.0 ** ** ** ** ** ** ** ** *   55   47 1015.9 30.00 1015.3 *** ***  0.00 ***** ***** ***** ** 
724940 23234 201310110556 210   3 *** 722 CLR * * * 10.0 ** ** ** ** ** ** ** ** *   55   46 1016.2 30.01 1015.7  69  54  0.00 ***** ***** ***** ** 
724940 23234 201310110600 210   3 *** *** *** * * * 10.0 ** ** ** ** ** ** ** ** *   55   46 1016.2 ***** 1013.1  69  53 ***** ***** ***** ***** ** 
724940 23234 201310110656 290   6 *** 722 CLR * * * 10.0 ** ** ** ** ** ** ** ** *   54   46 1016.5 30.02 1016.0 *** ***  0.00 ***** ***** ***** ** 
724940 23234 201310110756 280   7 *** 722 CLR * * * 10.0 ** ** ** ** ** ** ** ** *   53   46 1016.5 30.02 1016.0  70  53  0.00 ***** ***** ***** ** 
724940 23234 201310110759 *** *** *** *** *** * * * **** ** ** ** ** ** ** ** ** * **** **** ****** ***** ******  70 *** ***** *****  0.00 ***** ** 
724940 23234 201310110856 260   5 *** 722 *** * * * 10.0 ** ** ** ** ** ** ** ** *   53   46 1016.7 30.03 1016.3 *** ***  0.00 ***** ***** ***** ** 
724940 23234 201310110956 150   6 *** 722 *** * * * 10.0 ** ** ** ** ** ** ** ** *   53   46 1016.8 30.03 1016.3 *** ***  0.00 ***** ***** ***** ** 
724940 23234 201310111029 230   5 ***   9 *** * * * 10.0 ** ** ** ** ** ** ** ** *   52   46 ****** 30.03 1016.3 *** *** ***** ***** ***** ***** ** 
724940 23234 201310111056 280   6 ***   9 *** * * * 10.0 ** ** ** ** ** ** ** ** *   53   46 1017.0 30.03 1016.3 *** ***  0.00 ***** ***** ***** ** 
724940 23234 201310111156 290   5 ***   9 *** * * * 10.0 ** ** ** ** ** ** ** ** *   53   46 1017.2 30.04 1016.7  55  52  0.00 ***** ***** ***** ** 
724940 23234 201310111200 290   5 *** *** BKN * * * 10.0 ** ** ** ** ** ** ** ** *   53   46 1017.2 ***** 1014.1  70  52 ***** ***** ***** ***** ** 
724940 23234 201310111256 210   5 ***   9 *** * * * 10.0 ** ** ** ** ** ** ** ** *   53   46 1017.6 30.05 1017.0 *** ***  0.00 ***** ***** ***** ** 
724940 23234 201310111356 200   7 ***  11 *** * * * 10.0 ** ** ** ** ** ** ** ** *   52   45 1017.8 30.06 1017.3 *** ***  0.00 ***** ***** ***** ** 
724940 23234 201310111456 ***   0 ***  13 *** * * * 10.0 ** ** ** ** ** ** ** ** *   54   46 1018.3 30.07 1017.7 *** ***  0.00 ***** ***** ***** ** 
724940 23234 201310111556 190   3 ***  13 *** * * * 10.0 ** ** ** ** ** ** ** ** *   55   48 1018.7 30.09 1018.4 *** ***  0.00 ***** ***** ***** ** 
724940 23234 201310111656 ***   0 ***  13 *** * * * 10.0 ** ** ** ** ** ** ** ** *   57   48 1019.0 30.09 1018.4 *** ***  0.00 ***** ***** ***** ** 
724940 23234 201310111756 080   5 ***  15 *** * * * 10.0 ** ** ** ** ** ** ** ** *   58   48 1018.7 30.09 1018.4  59  52  0.00 ***** ***** ***** ** 
724940 23234 201310111800 080   5 *** *** BKN * * * 10.0 ** ** ** ** ** ** ** ** *   58   48 1018.7 ***** 1015.8  59  52 ***** ***** ***** ***** ** 
724940 23234 201310111856 040   7 *** 722 *** * * * 10.0 ** ** ** ** ** ** ** ** *   61   49 1018.4 30.08 1018.0 *** ***  0.00 ***** ***** ***** ** 
724940 23234 201310111956 310   9 *** 722 *** * * * 10.0 ** ** ** ** ** ** ** ** *   62   49 1018.2 30.07 1017.7 *** ***  0.00 ***** ***** ***** ** 
724940 23234 201310112056 300  14 *** 722 *** * * * 10.0 ** ** ** ** ** ** ** ** *   63   47 1017.4 30.05 1017.0 *** ***  0.00 ***** ***** ***** ** 
724940 23234 201310112156 300  18 *** 722 *** * * * 10.0 ** ** ** ** ** ** ** ** *   60   47 1017.0 30.03 1016.3 *** ***  0.00 ***** ***** ***** ** 
724940 23234 201310112256 290  17 *** 722 *** * * * 10.0 ** ** ** ** ** ** ** ** *   58   46 1016.8 30.03 1016.3 *** ***  0.00 ***** ***** ***** ** 
724940 23234 201310112356 300  14 *** 722 *** * * * 10.0 ** ** ** ** ** ** ** ** *   58   46 1016.0 30.01 1015.7  63  57  0.00 ***** ***** ***** ** 
724940 23234 201310120000 300  14 *** *** SCT * * * 10.0 ** ** ** ** ** ** ** ** *   58   46 1016.0 ***** 1013.1  63  52 ***** ***** ***** ***** ** 
724940 23234 201310120056 280  21 *** 722 *** * * * 10.0 ** ** ** ** ** ** ** ** *   54   45 1016.3 30.01 1015.7 *** ***  0.00 ***** ***** ***** ** 
724940 23234 201310120149 270  20 ***  10 *** * * * 10.0 ** ** ** ** ** ** ** ** *   54   46 ****** 30.01 1015.7 *** *** ***** ***** ***** ***** ** 
724940 23234 201310120156 270  18 ***  10 *** * * * 10.0 ** ** ** ** ** ** ** ** *   54   47 1016.1 30.01 1015.7 *** ***  0.00 ***** ***** ***** ** 
724940 23234 201310120228 280  10 *** 722 *** * * * 10.0 ** ** ** ** ** ** ** ** *   54   46 ****** 30.00 1015.3 *** *** ***** ***** ***** ***** ** 
724940 23234 201310120256 290  13 *** 722 *** * * * 10.0 ** ** ** ** ** ** ** ** *   53   46 1015.9 30.00 1015.3 *** ***  0.00 ***** ***** ***** ** 
724940 23234 201310120356 280  14 *** 722 *** * * * 10.0 ** ** ** ** ** ** ** ** *   52   47 1016.3 30.01 1015.7 *** ***  0.00 ***** ***** ***** ** 
724940 23234 201310120456 290   7 *** 722 *** * * * 10.0 ** ** ** ** ** ** ** ** *   52   47 1016.5 30.02 1016.0 *** ***  0.00 ***** ***** ***** ** 
724940 23234 201310120556 290  10 *** 722 *** * * * 10.0 ** ** ** ** ** ** ** ** *   51   46 1016.7 30.02 1016.0  58  51  0.00 ***** ***** ***** ** 
724940 23234 201310120600 290  10 *** *** SCT * * * 10.0 ** ** ** ** ** ** ** ** *   51   46 1016.7 ***** 1013.4  58  51 ***** ***** ***** ***** ** 
724940 23234 201310120656 290   9 *** 722 *** * * * 10.0 ** ** ** ** ** ** ** ** *   51   46 1016.6 30.02 1016.0 *** ***  0.00 ***** ***** ***** ** 
724940 23234 201310120756 280   5 *** 722 *** * * * 10.0 ** ** ** ** ** ** ** ** *   51   46 1016.2 30.01 1015.7  63  51  0.00 ***** ***** ***** ** 
724940 23234 201310120759 *** *** *** *** *** * * * **** ** ** ** ** ** ** ** ** * **** **** ****** ***** ******  63 *** ***** *****  0.00 ***** ** 
724940 23234 201310120856 280   6 *** 722 CLR * * * 10.0 ** ** ** ** ** ** ** ** *   51   45 1016.3 30.01 1015.7 *** ***  0.00 ***** ***** ***** ** 
724940 23234 201310120956 290   7 *** 722 CLR * * * 10.0 ** ** ** ** ** ** ** ** *   51   46 1016.1 30.01 1015.7 *** ***  0.00 ***** ***** ***** ** 
724940 23234 201310121052 200   3 *** 722 *** * * * 10.0 ** ** ** ** ** ** ** ** *   48   45 ****** 30.00 1015.3 *** *** ***** ***** ***** ***** ** 
724940 23234 201310121056 ***   0 *** 722 *** * * * 10.0 ** ** ** ** ** ** ** ** *   49   44 1015.7 30.00 1015.3 *** ***  0.00 ***** ***** ***** ** 
724940 23234 201310121156 210   3 *** 722 SCT * * * 10.0 ** ** ** ** ** ** ** ** *   48   42 1015.5 29.99 1015.0  63  48  0.00 ***** ***** ***** ** 
724940 23234 201310121256 ***   0 *** 722 *** * * * 10.0 ** ** ** ** ** ** ** ** *   49   43 1015.9 30.00 1015.3 *** ***  0.00 ***** ***** ***** ** 
724940 23234 201310121356 ***   0 *** 722 *** * * * 10.0 ** ** ** ** ** ** ** ** *   51   45 1015.9 30.00 1015.3 *** ***  0.00 ***** ***** ***** ** 
724940 23234 201310121430 160   7 *** 722 *** * * * 10.0 ** ** ** ** ** ** ** ** *   50   46 ****** 30.01 1015.7 *** *** ***** ***** ***** ***** ** 
724940 23234 201310121435 160   6 ***   5 *** * * *  1.5 ** ** ** ** 10 ** ** ** *   50   46 ****** 30.01 1015.7 *** *** ***** ***** ***** ***** ** 
724940 23234 201310121437 160   6 ***   5 *** * * *  0.3 ** ** ** ** 30 ** ** ** *   50   46 ****** 30.01 1015.7 *** *** ***** ***** ***** ***** ** 
724940 23234 201310121447 160   6 ***   2 *** * * *  0.3 ** ** ** ** 30 ** ** ** *   50   46 ****** 30.01 1015.7 *** *** ***** ***** ***** ***** ** 
724940 23234 201310121456 160   6 ***   2 OBS * * *  0.3 ** ** ** ** 30 ** ** ** *   50   47 1016.1 30.01 1015.7 *** ***  0.00 ***** ***** ***** ** 
724940 23234 201310121508 130   6 ***   2 *** * * *  0.5 ** ** ** ** 30 ** ** ** *   50   46 ****** 30.01 1015.7 *** *** ***** ***** ***** ***** ** 
724940 23234 201310121519 120   5 ***   2 *** * * *  1.0 ** ** ** ** 10 ** ** ** *   50   48 ****** 30.02 1016.0 *** *** ***** ***** ***** ***** ** 
724940 23234 201310121541 ***   0 ***   2 *** * * *  2.0 ** ** ** ** 10 ** ** ** *   50   48 ****** 30.02 1016.0 *** *** ***** ***** ***** ***** ** 
724940 23234 201310121556 170   3 ***   2 *** * * *  3.0 ** ** ** ** 10 ** ** ** *   51   49 1016.6 30.02 1016.0 *** ***  0.00 ***** ***** ***** ** 
724940 23234 201310121654 ***   0 ***   5 *** * * *  6.0 ** ** ** ** 10 ** ** ** *   52   48 ****** 30.02 1016.0 *** *** ***** ***** ***** ***** ** 
724940 23234 201310121656 300   3 ***   5 *** * * *  6.0 ** ** ** ** 10 ** ** ** *   52   48 1016.6 30.02 1016.0 *** ***  0.00 ***** ***** ***** ** 
724940 23234 201310121745 360   3 *** 722 *** * * *  8.0 ** ** ** ** ** ** ** ** *   54   48 ****** 30.02 1016.0 *** *** ***** ***** ***** ***** ** 
724940 23234 201310121756 020   5 *** 722 *** * * *  9.1 ** ** ** ** ** ** ** ** *   55   48 1016.3 30.01 1015.7  55  47  0.00 ***** ***** ***** ** 
724940 23234 201310121800 020   5 *** *** SCT * * *  8.8 ** ** ** ** ** ** ** ** *   55   48 1016.3 ***** 1013.1  55  47 ***** ***** ***** ***** ** 
724940 23234 201310121856 020   5 *** 722 *** * * *  9.1 ** ** ** ** ** ** ** ** *   56   50 1015.7 30.00 1015.3 *** ***  0.00 ***** ***** ***** ** 
724940 23234 201310121956 320  13 *** 722 *** * * * 10.0 ** ** ** ** ** ** ** ** *   59   48 1014.9 29.97 1014.3 *** ***  0.00 ***** ***** ***** ** 
724940 23234 201310122056 290  17 *** 722 *** * * * 10.0 ** ** ** ** ** ** ** ** *   61   47 1013.9 29.94 1013.3 *** ***  0.00 ***** ***** ***** ** 
724940 23234 201310122156 280  18 *** 722 *** * * * 10.0 ** ** ** ** ** ** ** ** *   63   47 1013.9 29.94 1013.3 *** ***  0.00 ***** ***** ***** ** 
724940 23234 201310122256 260  16 *** 722 *** * * * 10.0 ** ** ** ** ** ** ** ** *   60   46 1014.1 29.95 1013.6 *** ***  0.00 ***** ***** ***** ** 
724940 23234 201310122356 260  18 *** 722 *** * * * 10.0 ** ** ** ** ** ** ** ** *   59   43 1013.9 29.94 1013.3  64  54  0.00 ***** ***** ***** ** 
724940 23234 201310130000 260  18 *** *** SCT * * * 10.0 ** ** ** ** ** ** ** ** *   59   43 1013.9 ***** 1010.7  64  48 ***** ***** ***** ***** ** 
724940 23234 201310130056 260  17  29 722 *** * * * 10.0 ** ** ** ** ** ** ** ** *   59   43 1013.3 29.92 1012.6 *** ***  0.00 ***** ***** ***** ** 
724940 23234 201310130156 260  25  36 722 *** * * * 10.0 ** ** ** ** ** ** ** ** *   58   45 1013.0 29.91 1012.3 *** ***  0.00 ***** ***** ***** ** 
724940 23234 201310130256 270  25  33 722 CLR * * * 10.0 ** ** ** ** ** ** ** ** *   58   45 1012.9 29.91 1012.3 *** ***  0.00 ***** ***** ***** ** 
724940 23234 201310130356 270  29  36 722 *** * * * 10.0 ** ** ** ** ** ** ** ** *   57   46 1013.3 29.93 1012.9 *** ***  0.00 ***** ***** ***** ** 
724940 23234 201310130456 270  25 *** 722 *** * * * 10.0 ** ** ** ** ** ** ** ** *   56   47 1014.0 29.95 1013.6 *** ***  0.00 ***** ***** ***** ** 
724940 23234 201310130556 260  20 *** 722 *** * * * 10.0 ** ** ** ** ** ** ** ** *   56   48 1014.0 29.94 1013.3  60  56  0.00 ***** ***** ***** ** 
724940 23234 201310130600 260  20 *** *** SCT * * * 10.0 ** ** ** ** ** ** ** ** *   56   48 1014.0 ***** 1010.7  60  48 ***** ***** ***** ***** ** 
724940 23234 201310130656 280  18 *** 722 *** * * * 10.0 ** ** ** ** ** ** ** ** *   57   49 1013.8 29.94 1013.3 *** ***  0.00 ***** ***** ***** ** 
724940 23234 201310130756 270  23  26 722 *** * * * 10.0 ** ** ** ** ** ** ** ** *   56   50 1014.1 29.95 1013.6  64  47  0.00 ***** ***** ***** ** 
724940 23234 201310130759 *** *** *** *** *** * * * **** ** ** ** ** ** ** ** ** * **** **** ****** ***** ******  64 *** ***** *****  0.00 ***** ** 
724940 23234 201310130856 260  14 *** 722 *** * * * 10.0 ** ** ** ** ** ** ** ** *   55   49 1014.0 29.95 1013.6 *** ***  0.00 ***** ***** ***** ** 
724940 23234 201310130956 320   9 *** 722 *** * * * 10.0 ** ** ** ** ** ** ** ** *   54   49 1013.8 29.94 1013.3 *** ***  0.00 ***** ***** ***** ** 
724940 23234 201310131056 290  10 *** 722 *** * * * 10.0 ** ** ** ** ** ** ** ** *   53   48 1013.8 29.94 1013.3 *** ***  0.00 ***** ***** ***** ** 
724940 23234 201310131156 290  10 *** 722 *** * * * 10.0 ** ** ** ** ** ** ** ** *   53   48 1014.4 29.96 1014.0  57  53  0.00 ***** ***** ***** ** 
724940 23234 201310131200 290  10 *** *** SCT * * * 10.0 ** ** ** ** ** ** ** ** *   53   48 1014.4 ***** 1011.4  64  53 ***** ***** ***** ***** ** 
724940 23234 201310131256 280   8 *** 722 *** * * * 10.0 ** ** ** ** ** ** ** ** *   52   48 1014.8 29.97 1014.3 *** ***  0.00 ***** ***** ***** ** 
724940 23234 201310131356 270   7 *** 722 *** * * * 10.0 ** ** ** ** ** ** ** ** *   52   48 1015.3 29.98 1014.6 *** ***  0.00 ***** ***** ***** ** 
724940 23234 201310131456 ***   0 *** 722 *** * * * 10.0 ** ** ** ** ** ** ** ** *   51   49 1015.9 30.00 1015.3 *** ***  0.00 ***** ***** ***** ** 
724940 23234 201310131556 ***   0 *** 722 *** * * * 10.0 ** ** ** ** ** ** ** ** *   55   50 1016.5 30.02 1016.0 *** ***  0.00 ***** ***** ***** ** 
724940 23234 201310131656 090   6 *** 722 *** * * * 10.0 ** ** ** ** ** ** ** ** *   59   50 1016.9 30.03 1016.3 *** ***  0.00 ***** ***** ***** ** 
